transaction_date,outlet,meal_name,covers,unit_price_taka,gross_revenue_taka,day_name,week_number,month,day_idx
21/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,65,320,20800,Sunday,7,Feb-2021,51
21/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Sunday,7,Feb-2021,51
21/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Sunday,7,Feb-2021,51
21/02/2021,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Sunday,7,Feb-2021,51
21/02/2021,Star Kabab - Purana Paltan,Chicken Boti,58,200,11600,Sunday,7,Feb-2021,51
22/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,54,320,17280,Monday,8,Feb-2021,52
22/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Monday,8,Feb-2021,52
22/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Monday,8,Feb-2021,52
22/02/2021,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Monday,8,Feb-2021,52
22/02/2021,Star Kabab - Purana Paltan,Chicken Boti,43,200,8600,Monday,8,Feb-2021,52
23/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,29,320,9280,Tuesday,8,Feb-2021,53
23/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,50,250,12500,Tuesday,8,Feb-2021,53
23/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Tuesday,8,Feb-2021,53
23/02/2021,Star Kabab - Purana Paltan,Kabab Roll,43,150,6450,Tuesday,8,Feb-2021,53
23/02/2021,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Tuesday,8,Feb-2021,53
24/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Wednesday,8,Feb-2021,54
24/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,30,250,7500,Wednesday,8,Feb-2021,54
24/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Wednesday,8,Feb-2021,54
24/02/2021,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Wednesday,8,Feb-2021,54
24/02/2021,Star Kabab - Purana Paltan,Chicken Boti,55,200,11000,Wednesday,8,Feb-2021,54
25/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Thursday,8,Feb-2021,55
25/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Thursday,8,Feb-2021,55
25/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Thursday,8,Feb-2021,55
25/02/2021,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Thursday,8,Feb-2021,55
25/02/2021,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Thursday,8,Feb-2021,55
26/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,41,320,13120,Friday,8,Feb-2021,56
26/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,88,250,22000,Friday,8,Feb-2021,56
26/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,32,480,15360,Friday,8,Feb-2021,56
26/02/2021,Star Kabab - Purana Paltan,Kabab Roll,158,150,23700,Friday,8,Feb-2021,56
26/02/2021,Star Kabab - Purana Paltan,Chicken Boti,97,200,19400,Friday,8,Feb-2021,56
27/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,62,320,19840,Saturday,8,Feb-2021,57
27/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,47,250,11750,Saturday,8,Feb-2021,57
27/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,37,480,17760,Saturday,8,Feb-2021,57
27/02/2021,Star Kabab - Purana Paltan,Kabab Roll,99,150,14850,Saturday,8,Feb-2021,57
27/02/2021,Star Kabab - Purana Paltan,Chicken Boti,81,200,16200,Saturday,8,Feb-2021,57
28/02/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Sunday,8,Feb-2021,58
28/02/2021,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Sunday,8,Feb-2021,58
28/02/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Sunday,8,Feb-2021,58
28/02/2021,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Sunday,8,Feb-2021,58
28/02/2021,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Sunday,8,Feb-2021,58
01/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,50,320,16000,Monday,9,Mar-2021,59
01/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,29,250,7250,Monday,9,Mar-2021,59
01/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Monday,9,Mar-2021,59
01/03/2021,Star Kabab - Purana Paltan,Kabab Roll,84,150,12600,Monday,9,Mar-2021,59
01/03/2021,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Monday,9,Mar-2021,59
02/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Tuesday,9,Mar-2021,60
02/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Tuesday,9,Mar-2021,60
02/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Tuesday,9,Mar-2021,60
02/03/2021,Star Kabab - Purana Paltan,Kabab Roll,53,150,7950,Tuesday,9,Mar-2021,60
02/03/2021,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Tuesday,9,Mar-2021,60
03/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Wednesday,9,Mar-2021,61
03/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Wednesday,9,Mar-2021,61
03/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Wednesday,9,Mar-2021,61
03/03/2021,Star Kabab - Purana Paltan,Kabab Roll,85,150,12750,Wednesday,9,Mar-2021,61
03/03/2021,Star Kabab - Purana Paltan,Chicken Boti,29,200,5800,Wednesday,9,Mar-2021,61
04/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Thursday,9,Mar-2021,62
04/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Thursday,9,Mar-2021,62
04/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Thursday,9,Mar-2021,62
04/03/2021,Star Kabab - Purana Paltan,Kabab Roll,68,150,10200,Thursday,9,Mar-2021,62
04/03/2021,Star Kabab - Purana Paltan,Chicken Boti,54,200,10800,Thursday,9,Mar-2021,62
05/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,102,320,32640,Friday,9,Mar-2021,63
05/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,76,250,19000,Friday,9,Mar-2021,63
05/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Friday,9,Mar-2021,63
05/03/2021,Star Kabab - Purana Paltan,Kabab Roll,60,150,9000,Friday,9,Mar-2021,63
05/03/2021,Star Kabab - Purana Paltan,Chicken Boti,70,200,14000,Friday,9,Mar-2021,63
06/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,55,320,17600,Saturday,9,Mar-2021,64
06/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Saturday,9,Mar-2021,64
06/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,42,480,20160,Saturday,9,Mar-2021,64
06/03/2021,Star Kabab - Purana Paltan,Kabab Roll,73,150,10950,Saturday,9,Mar-2021,64
06/03/2021,Star Kabab - Purana Paltan,Chicken Boti,95,200,19000,Saturday,9,Mar-2021,64
07/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,57,320,18240,Sunday,9,Mar-2021,65
07/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Sunday,9,Mar-2021,65
07/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Sunday,9,Mar-2021,65
07/03/2021,Star Kabab - Purana Paltan,Kabab Roll,80,150,12000,Sunday,9,Mar-2021,65
07/03/2021,Star Kabab - Purana Paltan,Chicken Boti,37,200,7400,Sunday,9,Mar-2021,65
08/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Monday,10,Mar-2021,66
08/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Monday,10,Mar-2021,66
08/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Monday,10,Mar-2021,66
08/03/2021,Star Kabab - Purana Paltan,Kabab Roll,65,150,9750,Monday,10,Mar-2021,66
08/03/2021,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Monday,10,Mar-2021,66
09/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Tuesday,10,Mar-2021,67
09/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Tuesday,10,Mar-2021,67
09/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Tuesday,10,Mar-2021,67
09/03/2021,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Tuesday,10,Mar-2021,67
09/03/2021,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Tuesday,10,Mar-2021,67
10/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,25,320,8000,Wednesday,10,Mar-2021,68
10/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Wednesday,10,Mar-2021,68
10/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Wednesday,10,Mar-2021,68
10/03/2021,Star Kabab - Purana Paltan,Kabab Roll,68,150,10200,Wednesday,10,Mar-2021,68
10/03/2021,Star Kabab - Purana Paltan,Chicken Boti,80,200,16000,Wednesday,10,Mar-2021,68
11/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,40,320,12800,Thursday,10,Mar-2021,69
11/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,47,250,11750,Thursday,10,Mar-2021,69
11/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Thursday,10,Mar-2021,69
11/03/2021,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Thursday,10,Mar-2021,69
11/03/2021,Star Kabab - Purana Paltan,Chicken Boti,58,200,11600,Thursday,10,Mar-2021,69
12/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,67,320,21440,Friday,10,Mar-2021,70
12/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,56,250,14000,Friday,10,Mar-2021,70
12/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,45,480,21600,Friday,10,Mar-2021,70
12/03/2021,Star Kabab - Purana Paltan,Kabab Roll,85,150,12750,Friday,10,Mar-2021,70
12/03/2021,Star Kabab - Purana Paltan,Chicken Boti,71,200,14200,Friday,10,Mar-2021,70
13/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,78,320,24960,Saturday,10,Mar-2021,71
13/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,77,250,19250,Saturday,10,Mar-2021,71
13/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,33,480,15840,Saturday,10,Mar-2021,71
13/03/2021,Star Kabab - Purana Paltan,Kabab Roll,105,150,15750,Saturday,10,Mar-2021,71
13/03/2021,Star Kabab - Purana Paltan,Chicken Boti,44,200,8800,Saturday,10,Mar-2021,71
14/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Sunday,10,Mar-2021,72
14/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,42,250,10500,Sunday,10,Mar-2021,72
14/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Sunday,10,Mar-2021,72
14/03/2021,Star Kabab - Purana Paltan,Kabab Roll,70,150,10500,Sunday,10,Mar-2021,72
14/03/2021,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Sunday,10,Mar-2021,72
15/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Monday,11,Mar-2021,73
15/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,50,250,12500,Monday,11,Mar-2021,73
15/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Monday,11,Mar-2021,73
15/03/2021,Star Kabab - Purana Paltan,Kabab Roll,39,150,5850,Monday,11,Mar-2021,73
15/03/2021,Star Kabab - Purana Paltan,Chicken Boti,40,200,8000,Monday,11,Mar-2021,73
16/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,50,320,16000,Tuesday,11,Mar-2021,74
16/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,35,250,8750,Tuesday,11,Mar-2021,74
16/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,34,480,16320,Tuesday,11,Mar-2021,74
16/03/2021,Star Kabab - Purana Paltan,Kabab Roll,78,150,11700,Tuesday,11,Mar-2021,74
16/03/2021,Star Kabab - Purana Paltan,Chicken Boti,37,200,7400,Tuesday,11,Mar-2021,74
17/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Wednesday,11,Mar-2021,75
17/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,24,250,6000,Wednesday,11,Mar-2021,75
17/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Wednesday,11,Mar-2021,75
17/03/2021,Star Kabab - Purana Paltan,Kabab Roll,49,150,7350,Wednesday,11,Mar-2021,75
17/03/2021,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Wednesday,11,Mar-2021,75
18/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,28,320,8960,Thursday,11,Mar-2021,76
18/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,47,250,11750,Thursday,11,Mar-2021,76
18/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Thursday,11,Mar-2021,76
18/03/2021,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Thursday,11,Mar-2021,76
18/03/2021,Star Kabab - Purana Paltan,Chicken Boti,23,200,4600,Thursday,11,Mar-2021,76
19/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,82,320,26240,Friday,11,Mar-2021,77
19/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,68,250,17000,Friday,11,Mar-2021,77
19/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,44,480,21120,Friday,11,Mar-2021,77
19/03/2021,Star Kabab - Purana Paltan,Kabab Roll,141,150,21150,Friday,11,Mar-2021,77
19/03/2021,Star Kabab - Purana Paltan,Chicken Boti,87,200,17400,Friday,11,Mar-2021,77
20/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,58,320,18560,Saturday,11,Mar-2021,78
20/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,31,250,7750,Saturday,11,Mar-2021,78
20/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,33,480,15840,Saturday,11,Mar-2021,78
20/03/2021,Star Kabab - Purana Paltan,Kabab Roll,98,150,14700,Saturday,11,Mar-2021,78
20/03/2021,Star Kabab - Purana Paltan,Chicken Boti,78,200,15600,Saturday,11,Mar-2021,78
21/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,20,320,6400,Sunday,11,Mar-2021,79
21/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,51,250,12750,Sunday,11,Mar-2021,79
21/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Sunday,11,Mar-2021,79
21/03/2021,Star Kabab - Purana Paltan,Kabab Roll,53,150,7950,Sunday,11,Mar-2021,79
21/03/2021,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Sunday,11,Mar-2021,79
22/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,20,320,6400,Monday,12,Mar-2021,80
22/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Monday,12,Mar-2021,80
22/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Monday,12,Mar-2021,80
22/03/2021,Star Kabab - Purana Paltan,Kabab Roll,41,150,6150,Monday,12,Mar-2021,80
22/03/2021,Star Kabab - Purana Paltan,Chicken Boti,75,200,15000,Monday,12,Mar-2021,80
23/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,62,320,19840,Tuesday,12,Mar-2021,81
23/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,45,250,11250,Tuesday,12,Mar-2021,81
23/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Tuesday,12,Mar-2021,81
23/03/2021,Star Kabab - Purana Paltan,Kabab Roll,39,150,5850,Tuesday,12,Mar-2021,81
23/03/2021,Star Kabab - Purana Paltan,Chicken Boti,48,200,9600,Tuesday,12,Mar-2021,81
24/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Wednesday,12,Mar-2021,82
24/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,37,250,9250,Wednesday,12,Mar-2021,82
24/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Wednesday,12,Mar-2021,82
24/03/2021,Star Kabab - Purana Paltan,Kabab Roll,62,150,9300,Wednesday,12,Mar-2021,82
24/03/2021,Star Kabab - Purana Paltan,Chicken Boti,33,200,6600,Wednesday,12,Mar-2021,82
25/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Thursday,12,Mar-2021,83
25/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Thursday,12,Mar-2021,83
25/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Thursday,12,Mar-2021,83
25/03/2021,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Thursday,12,Mar-2021,83
25/03/2021,Star Kabab - Purana Paltan,Chicken Boti,77,200,15400,Thursday,12,Mar-2021,83
26/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,97,320,31040,Friday,12,Mar-2021,84
26/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,23,250,5750,Friday,12,Mar-2021,84
26/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,36,480,17280,Friday,12,Mar-2021,84
26/03/2021,Star Kabab - Purana Paltan,Kabab Roll,72,150,10800,Friday,12,Mar-2021,84
26/03/2021,Star Kabab - Purana Paltan,Chicken Boti,61,200,12200,Friday,12,Mar-2021,84
27/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Saturday,12,Mar-2021,85
27/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,57,250,14250,Saturday,12,Mar-2021,85
27/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Saturday,12,Mar-2021,85
27/03/2021,Star Kabab - Purana Paltan,Kabab Roll,57,150,8550,Saturday,12,Mar-2021,85
27/03/2021,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Saturday,12,Mar-2021,85
28/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,18,320,5760,Sunday,12,Mar-2021,86
28/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,37,250,9250,Sunday,12,Mar-2021,86
28/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Sunday,12,Mar-2021,86
28/03/2021,Star Kabab - Purana Paltan,Kabab Roll,74,150,11100,Sunday,12,Mar-2021,86
28/03/2021,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Sunday,12,Mar-2021,86
29/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Monday,13,Mar-2021,87
29/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Monday,13,Mar-2021,87
29/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,35,480,16800,Monday,13,Mar-2021,87
29/03/2021,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Monday,13,Mar-2021,87
29/03/2021,Star Kabab - Purana Paltan,Chicken Boti,30,200,6000,Monday,13,Mar-2021,87
30/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,38,320,12160,Tuesday,13,Mar-2021,88
30/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Tuesday,13,Mar-2021,88
30/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Tuesday,13,Mar-2021,88
30/03/2021,Star Kabab - Purana Paltan,Kabab Roll,52,150,7800,Tuesday,13,Mar-2021,88
30/03/2021,Star Kabab - Purana Paltan,Chicken Boti,27,200,5400,Tuesday,13,Mar-2021,88
31/03/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Wednesday,13,Mar-2021,89
31/03/2021,Star Kabab - Purana Paltan,Chicken Tikka,33,250,8250,Wednesday,13,Mar-2021,89
31/03/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Wednesday,13,Mar-2021,89
31/03/2021,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Wednesday,13,Mar-2021,89
31/03/2021,Star Kabab - Purana Paltan,Chicken Boti,50,200,10000,Wednesday,13,Mar-2021,89
01/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,22,320,7040,Thursday,13,Apr-2021,90
01/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,53,250,13250,Thursday,13,Apr-2021,90
01/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Thursday,13,Apr-2021,90
01/04/2021,Star Kabab - Purana Paltan,Kabab Roll,60,150,9000,Thursday,13,Apr-2021,90
01/04/2021,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Thursday,13,Apr-2021,90
02/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,58,320,18560,Friday,13,Apr-2021,91
02/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,65,250,16250,Friday,13,Apr-2021,91
02/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,36,480,17280,Friday,13,Apr-2021,91
02/04/2021,Star Kabab - Purana Paltan,Kabab Roll,114,150,17100,Friday,13,Apr-2021,91
02/04/2021,Star Kabab - Purana Paltan,Chicken Boti,139,200,27800,Friday,13,Apr-2021,91
03/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,45,320,14400,Saturday,13,Apr-2021,92
03/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,56,250,14000,Saturday,13,Apr-2021,92
03/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,52,480,24960,Saturday,13,Apr-2021,92
03/04/2021,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Saturday,13,Apr-2021,92
03/04/2021,Star Kabab - Purana Paltan,Chicken Boti,106,200,21200,Saturday,13,Apr-2021,92
04/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Sunday,13,Apr-2021,93
04/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Sunday,13,Apr-2021,93
04/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Sunday,13,Apr-2021,93
04/04/2021,Star Kabab - Purana Paltan,Kabab Roll,65,150,9750,Sunday,13,Apr-2021,93
04/04/2021,Star Kabab - Purana Paltan,Chicken Boti,36,200,7200,Sunday,13,Apr-2021,93
05/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,41,320,13120,Monday,14,Apr-2021,94
05/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,45,250,11250,Monday,14,Apr-2021,94
05/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Monday,14,Apr-2021,94
05/04/2021,Star Kabab - Purana Paltan,Kabab Roll,41,150,6150,Monday,14,Apr-2021,94
05/04/2021,Star Kabab - Purana Paltan,Chicken Boti,35,200,7000,Monday,14,Apr-2021,94
06/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,60,320,19200,Tuesday,14,Apr-2021,95
06/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,55,250,13750,Tuesday,14,Apr-2021,95
06/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Tuesday,14,Apr-2021,95
06/04/2021,Star Kabab - Purana Paltan,Kabab Roll,59,150,8850,Tuesday,14,Apr-2021,95
06/04/2021,Star Kabab - Purana Paltan,Chicken Boti,65,200,13000,Tuesday,14,Apr-2021,95
07/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,47,320,15040,Wednesday,14,Apr-2021,96
07/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Wednesday,14,Apr-2021,96
07/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Wednesday,14,Apr-2021,96
07/04/2021,Star Kabab - Purana Paltan,Kabab Roll,41,150,6150,Wednesday,14,Apr-2021,96
07/04/2021,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Wednesday,14,Apr-2021,96
08/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Thursday,14,Apr-2021,97
08/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Thursday,14,Apr-2021,97
08/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Thursday,14,Apr-2021,97
08/04/2021,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Thursday,14,Apr-2021,97
08/04/2021,Star Kabab - Purana Paltan,Chicken Boti,31,200,6200,Thursday,14,Apr-2021,97
09/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,82,320,26240,Friday,14,Apr-2021,98
09/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,88,250,22000,Friday,14,Apr-2021,98
09/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,42,480,20160,Friday,14,Apr-2021,98
09/04/2021,Star Kabab - Purana Paltan,Kabab Roll,122,150,18300,Friday,14,Apr-2021,98
09/04/2021,Star Kabab - Purana Paltan,Chicken Boti,61,200,12200,Friday,14,Apr-2021,98
10/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,60,320,19200,Saturday,14,Apr-2021,99
10/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Saturday,14,Apr-2021,99
10/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Saturday,14,Apr-2021,99
10/04/2021,Star Kabab - Purana Paltan,Kabab Roll,74,150,11100,Saturday,14,Apr-2021,99
10/04/2021,Star Kabab - Purana Paltan,Chicken Boti,85,200,17000,Saturday,14,Apr-2021,99
11/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,100,320,32000,Sunday,14,Apr-2021,100
11/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,14,250,3500,Sunday,14,Apr-2021,100
11/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,65,480,31200,Sunday,14,Apr-2021,100
11/04/2021,Star Kabab - Purana Paltan,Kabab Roll,19,150,2850,Sunday,14,Apr-2021,100
11/04/2021,Star Kabab - Purana Paltan,Chicken Boti,16,200,3200,Sunday,14,Apr-2021,100
12/04/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,91,320,29120,Monday,15,Apr-2021,101
12/04/2021,Star Kabab - Purana Paltan,Chicken Tikka,6,250,1500,Monday,15,Apr-2021,101
12/04/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Monday,15,Apr-2021,101
12/04/2021,Star Kabab - Purana Paltan,Kabab Roll,20,150,3000,Monday,15,Apr-2021,101
12/04/2021,Star Kabab - Purana Paltan,Chicken Boti,13,200,2600,Monday,15,Apr-2021,101
