RecordDate,DishName,PortionsSold,RecipeYield_g,SalePrice_BDT,FoodCost_BDT,GrossProfit_BDT,DayType,day_idx
2022-03-15,Mutton Biryani,106,450,550,165.0,40810.0,Ramadan,73
2022-03-15,Hilsha Fry,21,380,480,144.0,7056.0,Ramadan,73
2022-03-15,Dal Makhani,30,320,180,54.0,3780.0,Ramadan,73
2022-03-15,Mughlai Paratha,68,500,120,36.0,5712.0,Ramadan,73
2022-03-15,Mutton Korma,138,280,420,126.0,40572.0,Ramadan,73
2022-03-16,Mutton Biryani,59,450,550,165.0,22715.0,Ramadan,74
2022-03-16,Hilsha Fry,12,380,480,144.0,4032.0,Ramadan,74
2022-03-16,Dal Makhani,7,320,180,54.0,882.0,Ramadan,74
2022-03-16,Mughlai Paratha,14,500,120,36.0,1176.0,Ramadan,74
2022-03-16,Mutton Korma,30,280,420,126.0,8820.0,Ramadan,74
2022-03-17,Mutton Biryani,56,450,550,165.0,21560.0,Ramadan,75
2022-03-17,Hilsha Fry,6,380,480,144.0,2016.0,Ramadan,75
2022-03-17,Dal Makhani,10,320,180,54.0,1260.0,Ramadan,75
2022-03-17,Mughlai Paratha,24,500,120,36.0,2016.0,Ramadan,75
2022-03-17,Mutton Korma,49,280,420,126.0,14406.0,Ramadan,75
2022-03-18,Mutton Biryani,115,450,550,165.0,44275.0,Ramadan,76
2022-03-18,Hilsha Fry,12,380,480,144.0,4032.0,Ramadan,76
2022-03-18,Dal Makhani,14,320,180,54.0,1764.0,Ramadan,76
2022-03-18,Mughlai Paratha,30,500,120,36.0,2520.0,Ramadan,76
2022-03-18,Mutton Korma,50,280,420,126.0,14700.0,Ramadan,76
2022-03-19,Mutton Biryani,73,450,550,165.0,28105.0,Ramadan,77
2022-03-19,Hilsha Fry,12,380,480,144.0,4032.0,Ramadan,77
2022-03-19,Dal Makhani,17,320,180,54.0,2142.0,Ramadan,77
2022-03-19,Mughlai Paratha,33,500,120,36.0,2772.0,Ramadan,77
2022-03-19,Mutton Korma,71,280,420,126.0,20874.0,Ramadan,77
2022-03-20,Mutton Biryani,67,450,550,165.0,25795.0,Ramadan,78
2022-03-20,Hilsha Fry,9,380,480,144.0,3024.0,Ramadan,78
2022-03-20,Dal Makhani,13,320,180,54.0,1638.0,Ramadan,78
2022-03-20,Mughlai Paratha,17,500,120,36.0,1428.0,Ramadan,78
2022-03-20,Mutton Korma,32,280,420,126.0,9408.0,Ramadan,78
2022-03-21,Mutton Biryani,37,450,550,165.0,14245.0,Ramadan,79
2022-03-21,Hilsha Fry,8,380,480,144.0,2688.0,Ramadan,79
2022-03-21,Dal Makhani,13,320,180,54.0,1638.0,Ramadan,79
2022-03-21,Mughlai Paratha,21,500,120,36.0,1764.0,Ramadan,79
2022-03-21,Mutton Korma,41,280,420,126.0,12054.0,Ramadan,79
2022-03-22,Mutton Biryani,62,450,550,165.0,23870.0,Ramadan,80
2022-03-22,Hilsha Fry,8,380,480,144.0,2688.0,Ramadan,80
2022-03-22,Dal Makhani,16,320,180,54.0,2016.0,Ramadan,80
2022-03-22,Mughlai Paratha,19,500,120,36.0,1596.0,Ramadan,80
2022-03-22,Mutton Korma,38,280,420,126.0,11172.0,Ramadan,80
2022-03-23,Mutton Biryani,64,450,550,165.0,24640.0,Ramadan,81
2022-03-23,Hilsha Fry,9,380,480,144.0,3024.0,Ramadan,81
2022-03-23,Dal Makhani,12,320,180,54.0,1512.0,Ramadan,81
2022-03-23,Mughlai Paratha,25,500,120,36.0,2100.0,Ramadan,81
2022-03-23,Mutton Korma,33,280,420,126.0,9702.0,Ramadan,81
2022-03-24,Mutton Biryani,52,450,550,165.0,20020.0,Ramadan,82
2022-03-24,Hilsha Fry,9,380,480,144.0,3024.0,Ramadan,82
2022-03-24,Dal Makhani,12,320,180,54.0,1512.0,Ramadan,82
2022-03-24,Mughlai Paratha,26,500,120,36.0,2184.0,Ramadan,82
2022-03-24,Mutton Korma,49,280,420,126.0,14406.0,Ramadan,82
2022-03-25,Mutton Biryani,111,450,550,165.0,42735.0,Ramadan,83
2022-03-25,Hilsha Fry,6,380,480,144.0,2016.0,Ramadan,83
2022-03-25,Dal Makhani,20,320,180,54.0,2520.0,Ramadan,83
2022-03-25,Mughlai Paratha,31,500,120,36.0,2604.0,Ramadan,83
2022-03-25,Mutton Korma,71,280,420,126.0,20874.0,Ramadan,83
2022-03-26,Mutton Biryani,76,450,550,165.0,29260.0,Ramadan,84
2022-03-26,Hilsha Fry,11,380,480,144.0,3696.0,Ramadan,84
2022-03-26,Dal Makhani,18,320,180,54.0,2268.0,Ramadan,84
2022-03-26,Mughlai Paratha,24,500,120,36.0,2016.0,Ramadan,84
2022-03-26,Mutton Korma,55,280,420,126.0,16170.0,Ramadan,84
2022-03-27,Mutton Biryani,49,450,550,165.0,18865.0,Ramadan,85
2022-03-27,Hilsha Fry,9,380,480,144.0,3024.0,Ramadan,85
2022-03-27,Dal Makhani,13,320,180,54.0,1638.0,Ramadan,85
2022-03-27,Mughlai Paratha,22,500,120,36.0,1848.0,Ramadan,85
2022-03-27,Mutton Korma,41,280,420,126.0,12054.0,Ramadan,85
2022-03-28,Mutton Biryani,57,450,550,165.0,21945.0,Ramadan,86
2022-03-28,Hilsha Fry,9,380,480,144.0,3024.0,Ramadan,86
2022-03-28,Dal Makhani,14,320,180,54.0,1764.0,Ramadan,86
2022-03-28,Mughlai Paratha,17,500,120,36.0,1428.0,Ramadan,86
2022-03-28,Mutton Korma,38,280,420,126.0,11172.0,Ramadan,86
2022-03-29,Mutton Biryani,57,450,550,165.0,21945.0,Ramadan,87
2022-03-29,Hilsha Fry,8,380,480,144.0,2688.0,Ramadan,87
2022-03-29,Dal Makhani,12,320,180,54.0,1512.0,Ramadan,87
2022-03-29,Mughlai Paratha,25,500,120,36.0,2100.0,Ramadan,87
2022-03-29,Mutton Korma,41,280,420,126.0,12054.0,Ramadan,87
2022-03-30,Mutton Biryani,74,450,550,165.0,28490.0,Ramadan,88
2022-03-30,Hilsha Fry,11,380,480,144.0,3696.0,Ramadan,88
2022-03-30,Dal Makhani,12,320,180,54.0,1512.0,Ramadan,88
2022-03-30,Mughlai Paratha,22,500,120,36.0,1848.0,Ramadan,88
2022-03-30,Mutton Korma,54,280,420,126.0,15876.0,Ramadan,88
2022-03-31,Mutton Biryani,46,450,550,165.0,17710.0,Ramadan,89
2022-03-31,Hilsha Fry,11,380,480,144.0,3696.0,Ramadan,89
2022-03-31,Dal Makhani,15,320,180,54.0,1890.0,Ramadan,89
2022-03-31,Mughlai Paratha,16,500,120,36.0,1344.0,Ramadan,89
2022-03-31,Mutton Korma,53,280,420,126.0,15582.0,Ramadan,89
2022-04-01,Mutton Biryani,62,450,550,165.0,23870.0,Weekend,90
2022-04-01,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,90
2022-04-01,Dal Makhani,50,320,180,54.0,6300.0,Weekend,90
2022-04-01,Mughlai Paratha,50,500,120,36.0,4200.0,Weekend,90
2022-04-01,Mutton Korma,29,280,420,126.0,8526.0,Weekend,90
2022-04-02,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,91
2022-04-02,Hilsha Fry,33,380,480,144.0,11088.0,Weekend,91
2022-04-02,Dal Makhani,36,320,180,54.0,4536.0,Weekend,91
2022-04-02,Mughlai Paratha,52,500,120,36.0,4368.0,Weekend,91
2022-04-02,Mutton Korma,31,280,420,126.0,9114.0,Weekend,91
2022-04-03,Mutton Biryani,34,450,550,165.0,13090.0,Weekend,92
2022-04-03,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,92
2022-04-03,Dal Makhani,26,320,180,54.0,3276.0,Weekend,92
2022-04-03,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,92
2022-04-03,Mutton Korma,20,280,420,126.0,5880.0,Weekend,92
2022-04-04,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,93
2022-04-04,Hilsha Fry,29,380,480,144.0,9744.0,Weekday,93
2022-04-04,Dal Makhani,31,320,180,54.0,3906.0,Weekday,93
2022-04-04,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,93
2022-04-04,Mutton Korma,34,280,420,126.0,9996.0,Weekday,93
2022-04-05,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,94
2022-04-05,Hilsha Fry,32,380,480,144.0,10752.0,Weekday,94
2022-04-05,Dal Makhani,30,320,180,54.0,3780.0,Weekday,94
2022-04-05,Mughlai Paratha,56,500,120,36.0,4704.0,Weekday,94
2022-04-05,Mutton Korma,16,280,420,126.0,4704.0,Weekday,94
2022-04-06,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,95
2022-04-06,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,95
2022-04-06,Dal Makhani,25,320,180,54.0,3150.0,Weekday,95
2022-04-06,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,95
2022-04-06,Mutton Korma,22,280,420,126.0,6468.0,Weekday,95
2022-04-07,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,96
2022-04-07,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,96
2022-04-07,Dal Makhani,28,320,180,54.0,3528.0,Weekday,96
2022-04-07,Mughlai Paratha,49,500,120,36.0,4116.0,Weekday,96
2022-04-07,Mutton Korma,15,280,420,126.0,4410.0,Weekday,96
2022-04-08,Mutton Biryani,51,450,550,165.0,19635.0,Weekend,97
2022-04-08,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,97
2022-04-08,Dal Makhani,44,320,180,54.0,5544.0,Weekend,97
2022-04-08,Mughlai Paratha,81,500,120,36.0,6804.0,Weekend,97
2022-04-08,Mutton Korma,27,280,420,126.0,7938.0,Weekend,97
2022-04-09,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,98
2022-04-09,Hilsha Fry,37,380,480,144.0,12432.0,Weekend,98
2022-04-09,Dal Makhani,48,320,180,54.0,6048.0,Weekend,98
2022-04-09,Mughlai Paratha,55,500,120,36.0,4620.0,Weekend,98
2022-04-09,Mutton Korma,41,280,420,126.0,12054.0,Weekend,98
2022-04-10,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,99
2022-04-10,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,99
2022-04-10,Dal Makhani,26,320,180,54.0,3276.0,Weekend,99
2022-04-10,Mughlai Paratha,49,500,120,36.0,4116.0,Weekend,99
2022-04-10,Mutton Korma,29,280,420,126.0,8526.0,Weekend,99
2022-04-11,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,100
2022-04-11,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,100
2022-04-11,Dal Makhani,21,320,180,54.0,2646.0,Weekday,100
2022-04-11,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,100
2022-04-11,Mutton Korma,28,280,420,126.0,8232.0,Weekday,100
2022-04-12,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,101
2022-04-12,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,101
2022-04-12,Dal Makhani,31,320,180,54.0,3906.0,Weekday,101
2022-04-12,Mughlai Paratha,53,500,120,36.0,4452.0,Weekday,101
2022-04-12,Mutton Korma,26,280,420,126.0,7644.0,Weekday,101
2022-04-13,Mutton Biryani,46,450,550,165.0,17710.0,Weekday,102
2022-04-13,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,102
2022-04-13,Dal Makhani,25,320,180,54.0,3150.0,Weekday,102
2022-04-13,Mughlai Paratha,55,500,120,36.0,4620.0,Weekday,102
2022-04-13,Mutton Korma,20,280,420,126.0,5880.0,Weekday,102
2022-04-14,Mutton Biryani,40,450,550,165.0,15400.0,Weekday,103
2022-04-14,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,103
2022-04-14,Dal Makhani,22,320,180,54.0,2772.0,Weekday,103
2022-04-14,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,103
2022-04-14,Mutton Korma,23,280,420,126.0,6762.0,Weekday,103
2022-04-15,Mutton Biryani,71,450,550,165.0,27335.0,Weekend,104
2022-04-15,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,104
2022-04-15,Dal Makhani,44,320,180,54.0,5544.0,Weekend,104
2022-04-15,Mughlai Paratha,74,500,120,36.0,6216.0,Weekend,104
2022-04-15,Mutton Korma,38,280,420,126.0,11172.0,Weekend,104
2022-04-16,Mutton Biryani,58,450,550,165.0,22330.0,Weekend,105
2022-04-16,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,105
2022-04-16,Dal Makhani,34,320,180,54.0,4284.0,Weekend,105
2022-04-16,Mughlai Paratha,49,500,120,36.0,4116.0,Weekend,105
2022-04-16,Mutton Korma,41,280,420,126.0,12054.0,Weekend,105
2022-04-17,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,106
2022-04-17,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,106
2022-04-17,Dal Makhani,30,320,180,54.0,3780.0,Weekend,106
2022-04-17,Mughlai Paratha,35,500,120,36.0,2940.0,Weekend,106
2022-04-17,Mutton Korma,28,280,420,126.0,8232.0,Weekend,106
2022-04-18,Mutton Biryani,37,450,550,165.0,14245.0,Weekday,107
2022-04-18,Hilsha Fry,30,380,480,144.0,10080.0,Weekday,107
2022-04-18,Dal Makhani,31,320,180,54.0,3906.0,Weekday,107
2022-04-18,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,107
2022-04-18,Mutton Korma,24,280,420,126.0,7056.0,Weekday,107
2022-04-19,Mutton Biryani,48,450,550,165.0,18480.0,Weekday,108
2022-04-19,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,108
2022-04-19,Dal Makhani,20,320,180,54.0,2520.0,Weekday,108
2022-04-19,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,108
2022-04-19,Mutton Korma,33,280,420,126.0,9702.0,Weekday,108
2022-04-20,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,109
2022-04-20,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,109
2022-04-20,Dal Makhani,42,320,180,54.0,5292.0,Weekday,109
2022-04-20,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,109
2022-04-20,Mutton Korma,30,280,420,126.0,8820.0,Weekday,109
2022-04-21,Mutton Biryani,45,450,550,165.0,17325.0,Weekday,110
2022-04-21,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,110
2022-04-21,Dal Makhani,32,320,180,54.0,4032.0,Weekday,110
2022-04-21,Mughlai Paratha,61,500,120,36.0,5124.0,Weekday,110
2022-04-21,Mutton Korma,18,280,420,126.0,5292.0,Weekday,110
2022-04-22,Mutton Biryani,62,450,550,165.0,23870.0,Weekend,111
2022-04-22,Hilsha Fry,45,380,480,144.0,15120.0,Weekend,111
2022-04-22,Dal Makhani,56,320,180,54.0,7056.0,Weekend,111
2022-04-22,Mughlai Paratha,65,500,120,36.0,5460.0,Weekend,111
2022-04-22,Mutton Korma,43,280,420,126.0,12642.0,Weekend,111
2022-04-23,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,112
2022-04-23,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,112
2022-04-23,Dal Makhani,31,320,180,54.0,3906.0,Weekend,112
2022-04-23,Mughlai Paratha,70,500,120,36.0,5880.0,Weekend,112
2022-04-23,Mutton Korma,35,280,420,126.0,10290.0,Weekend,112
2022-04-24,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,113
2022-04-24,Hilsha Fry,11,380,480,144.0,3696.0,Weekend,113
2022-04-24,Dal Makhani,23,320,180,54.0,2898.0,Weekend,113
2022-04-24,Mughlai Paratha,49,500,120,36.0,4116.0,Weekend,113
2022-04-24,Mutton Korma,35,280,420,126.0,10290.0,Weekend,113
2022-04-25,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,114
2022-04-25,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,114
2022-04-25,Dal Makhani,25,320,180,54.0,3150.0,Weekday,114
2022-04-25,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,114
2022-04-25,Mutton Korma,30,280,420,126.0,8820.0,Weekday,114
2022-04-26,Mutton Biryani,43,450,550,165.0,16555.0,Weekday,115
2022-04-26,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,115
2022-04-26,Dal Makhani,28,320,180,54.0,3528.0,Weekday,115
2022-04-26,Mughlai Paratha,67,500,120,36.0,5628.0,Weekday,115
2022-04-26,Mutton Korma,21,280,420,126.0,6174.0,Weekday,115
2022-04-27,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,116
2022-04-27,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,116
2022-04-27,Dal Makhani,26,320,180,54.0,3276.0,Weekday,116
2022-04-27,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,116
2022-04-27,Mutton Korma,29,280,420,126.0,8526.0,Weekday,116
2022-04-28,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,117
2022-04-28,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,117
2022-04-28,Dal Makhani,28,320,180,54.0,3528.0,Weekday,117
2022-04-28,Mughlai Paratha,68,500,120,36.0,5712.0,Weekday,117
2022-04-28,Mutton Korma,30,280,420,126.0,8820.0,Weekday,117
2022-04-29,Mutton Biryani,46,450,550,165.0,17710.0,Weekend,118
2022-04-29,Hilsha Fry,41,380,480,144.0,13776.0,Weekend,118
2022-04-29,Dal Makhani,35,320,180,54.0,4410.0,Weekend,118
2022-04-29,Mughlai Paratha,78,500,120,36.0,6552.0,Weekend,118
2022-04-29,Mutton Korma,26,280,420,126.0,7644.0,Weekend,118
2022-04-30,Mutton Biryani,54,450,550,165.0,20790.0,Weekend,119
2022-04-30,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,119
2022-04-30,Dal Makhani,28,320,180,54.0,3528.0,Weekend,119
2022-04-30,Mughlai Paratha,68,500,120,36.0,5712.0,Weekend,119
2022-04-30,Mutton Korma,40,280,420,126.0,11760.0,Weekend,119
2022-05-01,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,120
2022-05-01,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,120
2022-05-01,Dal Makhani,21,320,180,54.0,2646.0,Weekend,120
2022-05-01,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,120
2022-05-01,Mutton Korma,14,280,420,126.0,4116.0,Weekend,120
2022-05-02,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,121
2022-05-02,Hilsha Fry,33,380,480,144.0,11088.0,Weekday,121
2022-05-02,Dal Makhani,20,320,180,54.0,2520.0,Weekday,121
2022-05-02,Mughlai Paratha,29,500,120,36.0,2436.0,Weekday,121
2022-05-02,Mutton Korma,20,280,420,126.0,5880.0,Weekday,121
2022-05-03,Mutton Biryani,37,450,550,165.0,14245.0,Weekday,122
2022-05-03,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,122
2022-05-03,Dal Makhani,35,320,180,54.0,4410.0,Weekday,122
2022-05-03,Mughlai Paratha,46,500,120,36.0,3864.0,Weekday,122
2022-05-03,Mutton Korma,20,280,420,126.0,5880.0,Weekday,122
2022-05-04,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,123
2022-05-04,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,123
2022-05-04,Dal Makhani,33,320,180,54.0,4158.0,Weekday,123
2022-05-04,Mughlai Paratha,59,500,120,36.0,4956.0,Weekday,123
2022-05-04,Mutton Korma,28,280,420,126.0,8232.0,Weekday,123
2022-05-05,Mutton Biryani,44,450,550,165.0,16940.0,Weekday,124
2022-05-05,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,124
2022-05-05,Dal Makhani,26,320,180,54.0,3276.0,Weekday,124
2022-05-05,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,124
2022-05-05,Mutton Korma,19,280,420,126.0,5586.0,Weekday,124
2022-05-06,Mutton Biryani,68,450,550,165.0,26180.0,Weekend,125
2022-05-06,Hilsha Fry,45,380,480,144.0,15120.0,Weekend,125
2022-05-06,Dal Makhani,49,320,180,54.0,6174.0,Weekend,125
2022-05-06,Mughlai Paratha,80,500,120,36.0,6720.0,Weekend,125
2022-05-06,Mutton Korma,38,280,420,126.0,11172.0,Weekend,125
2022-05-07,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,126
2022-05-07,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,126
2022-05-07,Dal Makhani,37,320,180,54.0,4662.0,Weekend,126
2022-05-07,Mughlai Paratha,65,500,120,36.0,5460.0,Weekend,126
2022-05-07,Mutton Korma,33,280,420,126.0,9702.0,Weekend,126
2022-05-08,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,127
2022-05-08,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,127
2022-05-08,Dal Makhani,24,320,180,54.0,3024.0,Weekend,127
2022-05-08,Mughlai Paratha,47,500,120,36.0,3948.0,Weekend,127
2022-05-08,Mutton Korma,30,280,420,126.0,8820.0,Weekend,127
2022-05-09,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,128
2022-05-09,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,128
2022-05-09,Dal Makhani,33,320,180,54.0,4158.0,Weekday,128
2022-05-09,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,128
2022-05-09,Mutton Korma,26,280,420,126.0,7644.0,Weekday,128
2022-05-10,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,129
2022-05-10,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,129
2022-05-10,Dal Makhani,26,320,180,54.0,3276.0,Weekday,129
2022-05-10,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,129
2022-05-10,Mutton Korma,32,280,420,126.0,9408.0,Weekday,129
2022-05-11,Mutton Biryani,37,450,550,165.0,14245.0,Weekday,130
2022-05-11,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,130
2022-05-11,Dal Makhani,37,320,180,54.0,4662.0,Weekday,130
2022-05-11,Mughlai Paratha,43,500,120,36.0,3612.0,Weekday,130
2022-05-11,Mutton Korma,29,280,420,126.0,8526.0,Weekday,130
2022-05-12,Mutton Biryani,22,450,550,165.0,8470.0,Weekday,131
2022-05-12,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,131
2022-05-12,Dal Makhani,35,320,180,54.0,4410.0,Weekday,131
2022-05-12,Mughlai Paratha,60,500,120,36.0,5040.0,Weekday,131
2022-05-12,Mutton Korma,35,280,420,126.0,10290.0,Weekday,131
2022-05-13,Mutton Biryani,69,450,550,165.0,26565.0,Weekend,132
2022-05-13,Hilsha Fry,49,380,480,144.0,16464.0,Weekend,132
2022-05-13,Dal Makhani,38,320,180,54.0,4788.0,Weekend,132
2022-05-13,Mughlai Paratha,50,500,120,36.0,4200.0,Weekend,132
2022-05-13,Mutton Korma,19,280,420,126.0,5586.0,Weekend,132
2022-05-14,Mutton Biryani,47,450,550,165.0,18095.0,Weekend,133
2022-05-14,Hilsha Fry,29,380,480,144.0,9744.0,Weekend,133
2022-05-14,Dal Makhani,51,320,180,54.0,6426.0,Weekend,133
2022-05-14,Mughlai Paratha,59,500,120,36.0,4956.0,Weekend,133
2022-05-14,Mutton Korma,46,280,420,126.0,13524.0,Weekend,133
2022-05-15,Mutton Biryani,23,450,550,165.0,8855.0,Weekend,134
2022-05-15,Hilsha Fry,31,380,480,144.0,10416.0,Weekend,134
2022-05-15,Dal Makhani,28,320,180,54.0,3528.0,Weekend,134
2022-05-15,Mughlai Paratha,59,500,120,36.0,4956.0,Weekend,134
2022-05-15,Mutton Korma,30,280,420,126.0,8820.0,Weekend,134
2022-05-16,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,135
2022-05-16,Hilsha Fry,27,380,480,144.0,9072.0,Weekday,135
2022-05-16,Dal Makhani,25,320,180,54.0,3150.0,Weekday,135
2022-05-16,Mughlai Paratha,54,500,120,36.0,4536.0,Weekday,135
2022-05-16,Mutton Korma,28,280,420,126.0,8232.0,Weekday,135
2022-05-17,Mutton Biryani,37,450,550,165.0,14245.0,Weekday,136
2022-05-17,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,136
2022-05-17,Dal Makhani,27,320,180,54.0,3402.0,Weekday,136
2022-05-17,Mughlai Paratha,46,500,120,36.0,3864.0,Weekday,136
2022-05-17,Mutton Korma,12,280,420,126.0,3528.0,Weekday,136
2022-05-18,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,137
2022-05-18,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,137
2022-05-18,Dal Makhani,30,320,180,54.0,3780.0,Weekday,137
2022-05-18,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,137
2022-05-18,Mutton Korma,27,280,420,126.0,7938.0,Weekday,137
2022-05-19,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,138
2022-05-19,Hilsha Fry,30,380,480,144.0,10080.0,Weekday,138
2022-05-19,Dal Makhani,20,320,180,54.0,2520.0,Weekday,138
2022-05-19,Mughlai Paratha,57,500,120,36.0,4788.0,Weekday,138
2022-05-19,Mutton Korma,21,280,420,126.0,6174.0,Weekday,138
2022-05-20,Mutton Biryani,57,450,550,165.0,21945.0,Weekend,139
2022-05-20,Hilsha Fry,33,380,480,144.0,11088.0,Weekend,139
2022-05-20,Dal Makhani,35,320,180,54.0,4410.0,Weekend,139
2022-05-20,Mughlai Paratha,39,500,120,36.0,3276.0,Weekend,139
2022-05-20,Mutton Korma,45,280,420,126.0,13230.0,Weekend,139
2022-05-21,Mutton Biryani,29,450,550,165.0,11165.0,Weekend,140
2022-05-21,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,140
2022-05-21,Dal Makhani,49,320,180,54.0,6174.0,Weekend,140
2022-05-21,Mughlai Paratha,78,500,120,36.0,6552.0,Weekend,140
2022-05-21,Mutton Korma,36,280,420,126.0,10584.0,Weekend,140
2022-05-22,Mutton Biryani,22,450,550,165.0,8470.0,Weekend,141
2022-05-22,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,141
2022-05-22,Dal Makhani,29,320,180,54.0,3654.0,Weekend,141
2022-05-22,Mughlai Paratha,37,500,120,36.0,3108.0,Weekend,141
2022-05-22,Mutton Korma,32,280,420,126.0,9408.0,Weekend,141
2022-05-23,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,142
2022-05-23,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,142
2022-05-23,Dal Makhani,27,320,180,54.0,3402.0,Weekday,142
2022-05-23,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,142
2022-05-23,Mutton Korma,20,280,420,126.0,5880.0,Weekday,142
2022-05-24,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,143
2022-05-24,Hilsha Fry,28,380,480,144.0,9408.0,Weekday,143
2022-05-24,Dal Makhani,28,320,180,54.0,3528.0,Weekday,143
2022-05-24,Mughlai Paratha,49,500,120,36.0,4116.0,Weekday,143
2022-05-24,Mutton Korma,27,280,420,126.0,7938.0,Weekday,143
2022-05-25,Mutton Biryani,36,450,550,165.0,13860.0,Weekday,144
2022-05-25,Hilsha Fry,30,380,480,144.0,10080.0,Weekday,144
2022-05-25,Dal Makhani,33,320,180,54.0,4158.0,Weekday,144
2022-05-25,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,144
2022-05-25,Mutton Korma,25,280,420,126.0,7350.0,Weekday,144
2022-05-26,Mutton Biryani,44,450,550,165.0,16940.0,Weekday,145
2022-05-26,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,145
2022-05-26,Dal Makhani,36,320,180,54.0,4536.0,Weekday,145
2022-05-26,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,145
2022-05-26,Mutton Korma,27,280,420,126.0,7938.0,Weekday,145
2022-05-27,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,146
